,subj_idx,cue,difficulty,correct,rt,STh_R_A_cue,STh_R_B_cue,STh_R_C_cue
850,1,neutral,easy,1,1109.0,0.118214595266,-1.0232330353,-0.0160884718724
851,1,right,hard,1,759.0,0.300959566945,-0.218760148262,-1.67836709368
852,1,left,easy,1,577.0,0.222770136629,1.05342149557,-0.394011729745
853,1,neutral,hard,0,708.0,-0.430266495995,-0.0110593287919,0.79460073179
854,1,left,hard,0,720.0,-2.33784305493,-1.94146059936,-0.846852279453
855,1,neutral,hard,0,1090.0,0.120246596829,-0.920636796293,-0.161475879096
856,1,left,easy,1,1396.0,-1.49609879512,-1.25720364681,-0.59388279229
857,1,right,easy,0,807.0,-0.622685901898,0.947679206806,-0.139065223233
858,1,neutral,easy,1,771.0,0.0405749517274,-0.0916308033214,-0.810411800436
859,1,neutral,hard,1,905.0,-0.614625869283,-0.130139671096,-0.463236912415
860,1,right,hard,1,773.0,0.254435413187,0.698395031221,1.07770828527
861,1,neutral,hard,0,791.0,-0.085782612106,1.0652155157,-0.203108451387
862,1,neutral,hard,1,923.0,-0.472991716089,-0.0617161475966,0.104759970301
863,1,left,easy,1,720.0,-1.0421951077,-1.14035076887,-1.39680861202
864,1,neutral,hard,1,710.0,-0.222361146205,-0.96362147089,-1.06328833737
865,1,right,easy,1,804.0,-0.40464148372,-0.644843876901,0.507725489153
866,1,neutral,hard,0,894.0,-0.386451919906,-0.720790979818,-0.920307694051
867,1,neutral,hard,0,940.0,0.81965518785,0.103486401955,-0.198697108031
868,1,right,hard,0,1109.0,-1.36869129936,-0.286465485317,-1.12743150246
869,1,right,hard,0,888.0,-0.192423887819,0.743133775098,0.232098562133
870,1,neutral,easy,1,857.0,-0.00529527400452,1.47382479328,0.93067543262
871,1,right,hard,1,1104.0,0.207892658182,1.15277284956,0.796217066976
872,1,neutral,hard,0,839.0,-0.781326583693,-0.0491700542722,-0.382852956085
873,1,neutral,easy,1,1007.0,0.215341210864,0.376792073073,0.945408897014
874,1,left,hard,1,823.0,0.114865759753,1.15225665178,0.593227729741
875,1,neutral,hard,0,1128.0,0.575291488413,1.06643655439,0.107387753881
876,1,left,easy,0,806.0,-0.0749908463393,-0.383484718976,0.543564524725
877,1,neutral,easy,1,921.0,-1.10136761766,-1.28745016272,-0.416533759596
878,1,neutral,hard,0,961.0,0.195192826305,-0.531758253223,1.23061188151
879,1,neutral,easy,1,1124.0,-0.459038284775,-0.237902351855,0.512827691312
880,1,neutral,easy,0,1155.0,-0.114885205988,-0.687836950206,0.469939511985
881,1,left,hard,0,904.0,0.666707444127,1.43699330481,0.587901404927
882,1,right,easy,1,957.0,0.0395418797903,0.451070675592,-0.0783500977004
883,1,neutral,hard,0,1055.0,-0.691885601345,-0.256704164992,-0.0546595091549
884,1,neutral,easy,0,1021.0,0.339019083569,0.019145674181,-1.94683241953
885,1,left,hard,0,938.0,-0.873557820678,-0.793452967796,-2.25808882409
886,1,neutral,hard,0,1121.0,1.29288638648,2.44043029391,0.252255648408
887,1,left,hard,1,1076.0,-0.0223884095375,-0.226811371797,-0.791823445153
888,1,neutral,hard,1,725.0,-1.02803069094,-1.78110167271,-0.584653247761
889,1,neutral,easy,1,722.0,-0.574528413226,-2.30252850815,0.114111204762
890,1,left,easy,1,1059.0,-0.443278086499,-0.127656314964,-1.01904647575
891,1,right,hard,0,753.0,0.551908748143,1.58607592841,0.94076699235
892,1,left,hard,0,844.0,0.415397216246,1.91658162456,1.11728269158
893,1,neutral,easy,1,959.0,-0.25648280049,0.224082228161,1.79557887165
894,1,right,easy,1,945.0,-1.33672254201,-2.02537430423,-0.933851708605
895,1,right,easy,1,806.0,-0.212722890338,0.0162319473022,-0.0917136407893
896,1,right,hard,1,810.0,-0.540683300186,0.903918361597,0.577330511895
897,1,neutral,easy,1,641.0,-0.402472178814,-0.150295490091,0.201612825496
898,1,right,hard,1,576.0,0.218772957834,1.10521530441,0.216244769564
899,1,left,hard,1,775.0,0.820805340335,2.70233919447,0.54158327382
900,1,neutral,easy,1,771.0,0.163499336574,-0.632267290244,0.388832396885
901,1,neutral,hard,1,756.0,-0.132654224114,1.08549231868,0.695669289117
902,1,neutral,easy,1,807.0,0.884277436185,2.44996453195,0.51462633059
903,1,right,easy,0,639.0,0.245300200713,-0.93023927458,-0.337294967135
904,1,left,hard,0,1088.0,-0.30902599349,-0.611280461081,0.744134553429
905,1,neutral,hard,0,825.0,-0.0852169728356,-0.0483013745368,0.631310565667
906,1,left,easy,0,861.0,-0.162075858041,0.926079048765,0.0951398437396
907,1,neutral,easy,1,861.0,0.130527053356,1.12800129688,0.488437835958
908,1,right,hard,1,906.0,0.0716907326337,-0.850818128761,-0.556604346802
909,1,right,hard,1,1057.0,-0.686088414704,0.35261224551,-0.257250672198
910,1,left,easy,0,995.0,-1.24513847284,-1.68634020694,-0.776144300744
911,1,left,hard,1,842.0,0.188452086773,0.717398163189,1.65072276354
912,1,neutral,hard,0,1257.0,-0.461478127527,0.572811543906,0.635975464049
913,1,neutral,hard,1,743.0,-0.142559299122,0.661702553205,-0.0305988156579
914,1,neutral,easy,1,708.0,-0.856412688843,-0.440771738262,0.391185040653
915,1,neutral,easy,1,792.0,0.202404666403,-0.596430028398,-1.72148625348
916,1,left,hard,1,1261.0,0.733326768088,0.162048005684,-0.196752844161
917,1,left,easy,1,856.0,0.189301393,0.90008787181,-1.23750109005
918,1,neutral,hard,0,1057.0,-0.595683113547,-0.924440766991,-1.11236633664
919,1,right,easy,1,821.0,-0.285086104277,0.688813714779,-0.547041607322
920,1,neutral,easy,0,803.0,-1.35587405039,-0.963560044544,-0.726959015684
921,1,neutral,hard,1,706.0,-0.822215270021,-0.273393769652,0.49626338046
922,1,right,hard,0,711.0,-0.360571588353,-2.04949281162,-1.26707172835
923,1,neutral,easy,0,858.0,0.346199875169,1.14604286683,0.893410943718
924,1,right,hard,0,1023.0,0.51528429043,-0.0919834826999,-0.345949308952
925,1,neutral,hard,1,692.0,0.437923238777,0.225526607382,-1.50144808464
926,1,right,easy,1,939.0,1.21236113027,1.09184631809,0.0742924941854
927,1,neutral,hard,0,858.0,1.37016950929,2.43619068904,1.71468690356
928,1,neutral,easy,0,789.0,-0.326334100772,-0.677531494539,0.452615817995
929,1,neutral,easy,0,806.0,1.00888293578,1.04162697017,2.0263941861
930,1,neutral,easy,1,877.0,0.864133163374,0.932946232513,1.10003449852
931,1,right,easy,1,1007.0,1.25695513424,2.61691729113,1.55680708224
932,1,left,hard,0,1025.0,0.950686016597,0.602534272463,0.210410436879
933,1,right,hard,0,942.0,0.0875231423442,1.29254922777,0.649664031442
934,1,neutral,hard,1,943.0,0.497148251798,2.90246389695,1.32573693967
935,1,neutral,hard,1,789.0,-0.3126300378,1.13713557661,-0.402039027945
936,1,neutral,hard,1,744.0,-1.0949619139,-2.33973098,-2.01117924319
937,1,right,easy,0,887.0,-0.9469280531,-0.176714636242,-0.759059623723
938,1,right,hard,1,794.0,-2.05877494493,-1.3039406434,-2.09696857315
939,1,neutral,hard,1,773.0,-0.231464076571,2.30930316929,0.890235080552
940,1,right,hard,0,805.0,-0.0290949815302,-0.489664233042,-1.15741880023
941,1,neutral,easy,0,760.0,0.57417850503,0.667538076719,-0.0749770401183
942,1,neutral,hard,1,670.0,0.089931597278,-1.31341863566,-1.49959351462
943,1,neutral,easy,1,637.0,0.88429820119,1.15373706906,0.173799700216
944,1,left,hard,1,940.0,1.47664614467,1.956350416,0.428102083627
945,1,neutral,easy,1,675.0,-0.28735387517,-1.51769082821,-2.02067865904
946,1,neutral,easy,1,610.0,-0.185763814003,-0.549001791684,-1.46569583526
947,1,right,easy,1,1091.0,-1.32245645429,-0.392668958962,-0.32103899761
948,1,left,easy,1,1011.0,-1.03201348117,0.454584957621,-0.4556141318
949,1,neutral,hard,0,921.0,0.533940476724,1.07049991417,1.92857757268
950,1,neutral,easy,0,925.0,0.0253280935018,-0.902101980099,0.455419523868
951,1,left,hard,0,1078.0,-0.171068708632,-1.11369439608,0.225331575235
952,1,left,hard,0,622.0,-0.674767542231,-1.34871123756,-0.742598563625
953,1,right,easy,1,1078.0,0.304436029767,-0.0461669039955,1.03814110196
954,1,left,easy,1,1021.0,0.968918052814,2.08802064953,0.177014344938
955,1,left,easy,0,759.0,1.02384904451,0.193448402306,0.232086771529
956,1,left,easy,1,994.0,0.582301157883,0.414612630947,-0.962426461487
957,1,neutral,easy,1,770.0,0.575330061048,0.010512010094,0.173637386222
958,1,left,hard,0,810.0,0.616327815844,0.984499505274,-0.885027825509
959,1,neutral,easy,1,921.0,-0.556766043258,0.66048596426,-0.31766752948
960,1,left,easy,1,810.0,0.656823949734,1.85993680317,1.73555111678
961,1,right,easy,1,911.0,0.846232787757,1.56855623752,0.229407583399
962,1,neutral,easy,0,1339.0,-0.460650544632,-0.34756482868,-1.42164626864
963,1,neutral,easy,1,743.0,0.919680865803,1.13377976883,0.424552619866
964,1,neutral,hard,0,871.0,0.247234712884,1.77885626228,0.946601458435
965,1,right,hard,1,861.0,-0.272567997107,-0.336700421514,-0.290988506827
966,1,left,easy,1,1076.0,-0.91684156025,-1.39822193511,-1.15451638223
967,1,neutral,hard,1,837.0,-0.675739969137,-1.26700674266,-0.935370986185
968,1,left,hard,1,556.0,0.290382517342,0.614179168897,1.06430171076
969,1,neutral,easy,0,877.0,-0.190476973256,0.281848868036,-0.34649210579
970,1,neutral,easy,0,1394.0,0.749582925041,0.33124084673,-0.163770421933
971,1,left,hard,0,840.0,-0.771454660007,-0.482799812333,-0.246049252616
972,1,neutral,easy,1,876.0,-0.454441573517,0.713829562667,1.42026688535
973,1,left,hard,1,871.0,-1.15298111928,-0.777734159946,0.0595044847096
974,1,neutral,hard,1,871.0,-1.98484541781,-1.96947991273,-1.34518911644
975,1,left,easy,1,809.0,-0.0110790855585,-0.141491572636,1.36684907217
976,1,neutral,hard,0,754.0,-0.31010045393,0.175067328299,0.989297453633
977,1,neutral,easy,1,608.0,-0.118064735949,-0.535745015646,-2.28283038215
978,1,right,easy,0,739.0,-0.127828534687,-1.09292294794,-0.846032496315
979,1,right,easy,1,937.0,0.341137134224,-0.170705066386,0.114045111198
980,1,right,easy,0,840.0,-0.28990390121,0.461596722464,-0.296185958355
981,1,right,hard,0,1162.0,0.576370015422,2.49434762471,1.07982846374
982,1,left,hard,1,773.0,0.0675844166643,-0.653245323664,0.265327556882
983,1,neutral,easy,1,739.0,-0.429024794434,-1.23774628265,-2.28451075064
984,1,right,easy,0,928.0,-1.47653485142,-2.33834740129,-2.25644723659
985,1,neutral,easy,0,,0.0939705695846,1.67195954249,-0.36179774138
986,1,right,hard,1,842.0,0.517330489701,3.23605788489,1.39898891418
987,1,neutral,easy,1,604.0,1.03501280268,3.08624269858,1.71692767989
988,1,right,hard,0,1022.0,1.22256195979,2.606168623,2.15494330543
989,1,neutral,hard,1,708.0,0.05112369546,0.249660110544,-0.0524180473801
990,1,neutral,easy,0,642.0,1.07763811572,0.732325767907,0.83607742506
991,1,left,easy,1,689.0,0.118210745967,-1.01276564439,0.0841852564818
992,1,right,easy,0,770.0,0.307862899062,-1.5889254619,-0.135654552387
993,1,right,hard,0,892.0,0.43055968523,-0.85698110945,-0.193562884324
994,1,neutral,hard,1,637.0,-0.793003901542,-2.14715556131,-0.792715043904
995,1,left,hard,1,620.0,-0.710850194868,-1.67825482901,-0.957337942845
996,1,neutral,easy,1,1012.0,-0.201436229367,-0.0399435913487,0.0182044163419
997,1,neutral,hard,1,677.0,0.14562953861,0.897487336081,-0.471318999544
998,1,neutral,hard,0,842.0,-0.301153489221,-0.0525243069771,0.859412981706
999,1,neutral,hard,1,1040.0,-0.0349325993071,0.701626116546,1.20346851255
1000,1,neutral,hard,1,859.0,0.289778578632,-0.908707236921,0.970981964068
1001,1,neutral,easy,0,823.0,0.135888578133,1.5675951634,0.645067620783
1002,1,neutral,easy,1,1206.0,0.40029105663,1.0135562507,0.696076785636
1003,1,left,hard,0,959.0,-0.456011896798,-1.29888377088,0.44936915535
1004,1,neutral,hard,1,721.0,-0.838464590717,0.110869025949,-0.240135810765
1005,1,left,easy,1,945.0,-1.73168568749,-1.0628327072,-1.78727371771
1006,1,neutral,hard,0,,-2.02877229812,-1.47869967479,-1.54763874578
1007,1,left,easy,0,637.0,-0.0486374201734,1.79653012439,0.38830999579
1008,1,right,easy,0,1021.0,0.385813636599,1.05714155924,0.473765949663
1009,1,neutral,easy,1,923.0,1.01463047703,0.0795200013923,0.5424196616
1010,1,left,easy,1,1055.0,0.586560791214,0.0429294324838,0.862270382208
1011,1,left,hard,0,854.0,-0.156086433566,-1.14365825561,-0.509331545605
1012,1,left,easy,1,811.0,0.0790824174726,-0.146354119596,0.186324921552
1013,1,neutral,hard,1,1104.0,-0.903170530619,0.495933295707,-0.53573792477
1014,1,neutral,hard,0,1346.0,-0.829923529278,-0.920261724239,-0.709989434608
1015,1,right,easy,0,808.0,0.472839843208,0.727707287183,0.123716745564
1016,1,neutral,hard,1,944.0,-0.101952131171,-0.556715424107,-1.43105278689
1017,1,right,hard,1,706.0,0.280309009575,1.38961071211,0.752515445631
1018,1,right,hard,0,1009.0,1.18988842001,3.26640302857,1.49038453093
1019,1,neutral,hard,1,775.0,1.36199790655,2.39809615771,1.2813129321
1020,1,left,easy,1,772.0,-0.164472665963,2.22270770996,-0.269190952377
1021,1,neutral,hard,0,,-1.4302066137,-0.07364447042,-0.996089829503
1022,1,neutral,hard,1,777.0,0.177963239866,0.687578595458,1.35178831419
1023,1,right,easy,1,723.0,0.729926405516,0.357449542766,0.756378758822
1024,1,neutral,hard,1,792.0,-1.16606711214,-1.54401774905,-0.946303541595
1025,1,neutral,hard,1,491.0,0.189682583356,-0.749675129548,0.426553075129
1026,1,neutral,hard,1,670.0,0.840785305531,1.71644833927,1.10063619142
1027,1,neutral,easy,1,760.0,0.0787962745067,0.132141152866,1.01594427299
1028,1,neutral,easy,0,644.0,-0.568895826266,-0.0212054815443,-0.189457151953
1029,1,right,hard,1,675.0,0.648382918399,0.661777442624,0.909548240838
1030,1,right,easy,1,828.0,-0.441006372403,-1.43784948004,-0.859956640533
1031,1,neutral,easy,1,706.0,0.19576762373,-0.330193025096,0.399232841475
1032,1,neutral,hard,1,641.0,-0.563504929682,-0.105382072156,-0.134171051516
1033,1,neutral,hard,0,959.0,-0.0381371116018,0.0824485027947,-0.579931000773
1034,1,neutral,easy,0,586.0,1.2443182524,2.03149717829,1.11965907992
1035,1,neutral,hard,0,739.0,-0.225191975,0.579283515518,0.827940418363
1036,1,neutral,easy,1,727.0,0.437165081452,0.373325197984,0.60975548914
1037,1,neutral,easy,1,690.0,-0.133181434415,2.06374824189,1.98704196044
1038,1,right,hard,0,878.0,0.0736575024588,2.18452443796,1.4253851179
1039,1,neutral,hard,1,658.0,-0.353813905299,0.797121398033,0.579802209045
1040,1,neutral,easy,0,689.0,-0.164942939112,-1.30921385591,-0.873380050022
1041,1,neutral,easy,1,942.0,-0.448283499126,-1.36176186239,0.369914701243
1042,1,neutral,easy,1,773.0,0.0956596673813,-0.347659091174,-0.237480248431
1043,1,right,hard,0,740.0,-0.153302938918,0.132252455693,1.16731388954
1044,1,neutral,easy,1,721.0,0.899459653728,0.928725074337,0.837184388991
1045,1,neutral,easy,1,706.0,0.104142710528,1.44256423809,0.209104422055
1046,1,right,easy,1,623.0,0.691366799833,0.36114777925,-0.166418956918
1047,1,neutral,hard,1,608.0,-1.20230876761,-1.57918510626,-1.44410275241
1048,1,left,easy,1,639.0,1.26878123467,0.182917848004,0.806504952969
1049,1,left,easy,1,809.0,-0.765750229933,0.195755676667,-1.33338876907
1050,1,left,hard,1,641.0,-0.325091278367,-1.59006950188,-0.768857084109
1051,1,neutral,hard,1,608.0,-0.117605010951,-1.31733584143,-1.46132021195
1052,1,neutral,easy,1,570.0,-0.141742485959,-1.96795829631,-0.660781793077
1053,1,right,easy,1,827.0,0.868729281985,0.468844363113,0.671053862485
1054,1,right,hard,0,625.0,1.0017939232,2.97850846474,0.857712275268
1055,1,neutral,easy,1,603.0,-0.588774342834,-1.30954926673,-0.571119766761
1056,1,neutral,hard,0,608.0,0.212944510804,0.646941003333,-0.4488113415
1057,1,neutral,hard,1,870.0,-1.62612822383,-3.59018132188,-2.41871327706
1058,1,neutral,easy,0,593.0,0.975858808389,0.144967594039,1.38874685538
1059,1,neutral,hard,1,777.0,1.39547373961,2.10503995369,1.54609851004
1060,1,right,easy,0,855.0,0.361277289604,0.732947712171,-0.0201792298038
1061,1,left,hard,1,687.0,1.07983854737,1.03427808095,0.708301778691
1062,1,neutral,hard,0,859.0,-0.17713091667,1.0508126712,0.634889868314
1063,1,right,easy,1,689.0,-1.57331467641,-1.51053465165,-1.60678990878
1064,1,neutral,easy,1,603.0,0.244472935574,-0.184365169805,0.00791324388091
1065,1,right,easy,1,627.0,-1.55876246223,-1.02129709882,-0.271658491659
1066,1,right,easy,1,636.0,-0.985886466286,0.102079775795,-0.145324889175
1067,1,neutral,hard,1,608.0,0.112101772573,-0.656820187133,-0.473012184917
1068,1,neutral,hard,0,671.0,0.10443551079,1.19541139852,0.918025546475
1069,1,neutral,hard,0,856.0,-0.817059639792,-0.865688821252,-0.958582646092
1070,1,neutral,easy,0,727.0,-1.36273009704,-1.96061693921,-0.254086138929
1071,1,left,easy,0,706.0,0.409726595158,-0.0840795248619,-1.02289844756
1072,1,neutral,easy,1,887.0,-0.0358812534551,-0.410939337719,-0.311526720956
1073,1,right,hard,0,710.0,0.145259033735,-1.15238522327,-1.14731841295
1074,1,right,easy,1,725.0,0.0755508446002,-0.0386688934205,-0.900598270727
1075,1,neutral,easy,0,670.0,0.0275746116971,-0.74836457682,0.530108869231
1076,1,neutral,easy,1,705.0,-1.24458506825,-1.50971714501,-1.4681904983
1077,1,right,easy,1,773.0,0.293364506406,0.773880516036,0.407578019631
1078,1,neutral,easy,1,777.0,0.607930598696,1.11155328272,-0.13941203085
1079,1,neutral,easy,1,608.0,0.101940778321,1.28777030786,0.341552088874
1080,1,left,hard,0,639.0,0.256290436944,-0.239048924071,0.244238306786
1081,1,right,easy,1,541.0,1.70250628672,-0.0942763700288,0.816582140244
1082,1,left,easy,0,558.0,-0.837825547297,-2.44841507372,-1.03591131641
1083,1,left,hard,0,694.0,0.618325425622,-1.64955041809,0.794824351713
1084,1,left,hard,0,826.0,-0.630935490067,-1.98025307472,-0.97298052994
1085,1,right,hard,1,772.0,-0.225473895308,0.859340866101,0.673173164563
1086,1,right,hard,1,641.0,-0.664913134847,1.01202190644,-0.126520427886
1087,1,right,easy,1,737.0,0.213470375055,1.08107838686,1.55398259972
1088,1,left,easy,1,758.0,0.950905169854,0.99370372085,0.562685570666
1089,1,neutral,hard,1,1174.0,-0.467905776976,0.0998120788686,-0.449075017165
1090,1,left,hard,0,537.0,-1.63088272737,-0.718051948722,-2.77534341298
1091,1,neutral,hard,0,756.0,-0.440691349552,-0.577641948596,-0.235096929947
1092,1,right,easy,1,894.0,0.493885924982,-0.107768529988,0.738768565185
1093,1,left,easy,1,687.0,1.02547690746,3.13258563773,0.878768501858
1094,1,left,easy,0,620.0,-0.094320550347,-0.266955877095,0.0723336838743
1095,1,neutral,easy,1,794.0,0.334731666865,-0.550375478796,-0.618705118184
1096,1,neutral,easy,0,744.0,-0.746240007992,-1.84003508905,0.18133063984
1097,1,right,hard,0,811.0,-0.619987881224,-2.55328795358,-0.0510862674167
1098,1,neutral,hard,1,658.0,-0.173457861507,-2.4621955428,-0.88149882406
1099,1,neutral,easy,0,673.0,-0.823063084445,-2.67086811384,-0.985638091404
1100,1,right,easy,1,723.0,0.112993825002,0.646410234185,-0.151302223291
1101,1,left,easy,1,560.0,0.793434175953,0.381498788226,0.55605255075
1102,1,right,easy,0,644.0,0.744292182847,0.0371838476451,-0.733762695929
1103,1,left,easy,1,721.0,0.831898011015,-0.106461959443,1.52057165765
1104,1,neutral,easy,1,823.0,0.268865789148,-2.18537174549,0.0601575979259
1105,1,left,easy,0,687.0,1.14129242176,0.470919389543,0.0708271644572
1106,1,neutral,hard,1,694.0,0.90110254787,1.83639795999,0.300776804928
1107,1,right,hard,1,754.0,-0.289083952627,0.964583094146,-0.00132051880952
1108,1,right,hard,1,895.0,0.498232882942,1.93951076264,-0.176491513386
1109,1,left,hard,1,723.0,-0.128771118444,1.09236627559,0.106158553832
1110,1,neutral,hard,1,627.0,0.215686962911,-0.705667946889,-0.0315655163701
1111,1,left,hard,1,673.0,1.14294450024,1.33509333676,1.47791504036
1112,1,neutral,hard,1,1054.0,0.710700063139,0.709560572368,-0.618626651341
1113,1,neutral,easy,0,620.0,-0.888260812356,-1.79699358224,-0.260658632917
1114,1,left,hard,1,588.0,-0.78962863478,-0.870978087179,-0.44221753942
1115,1,neutral,easy,1,544.0,-0.4053330925,0.0510035728771,-0.322563744483
1116,1,neutral,hard,1,637.0,-0.07771586385,-0.278097746142,1.26252971925
1117,1,right,hard,1,541.0,-0.469521388995,-1.67896777702,-0.0714595121067
1118,1,left,hard,1,1023.0,0.958595152363,1.73105055604,0.886692335726
1119,1,left,easy,1,472.0,-1.14770421551,-1.00637567062,-1.24332080313
1120,1,neutral,hard,0,670.0,-1.14276949302,-1.51533350658,-1.39609242465
1121,1,left,easy,0,944.0,-0.708524298228,-2.96586925571,-1.13786868792
1122,1,neutral,hard,1,689.0,0.219518753575,-1.41945722826,-0.43554135847
1123,1,neutral,hard,0,708.0,0.770061015775,1.8919779063,2.3659979396
1124,1,left,hard,1,823.0,0.557986065402,0.227218597842,0.781948974028
1125,1,neutral,easy,1,906.0,0.00291746868947,0.570789897609,1.86957880039
1126,1,left,hard,1,775.0,0.525470722254,-0.206199400881,0.494541103585
1127,1,left,hard,0,673.0,-0.725097596706,0.381199732743,-0.243100120226
1128,1,neutral,hard,1,737.0,0.543545522602,1.135486449,-0.39996262906
1129,1,right,easy,1,727.0,0.341513004325,0.406980970697,-0.0431261081381
1130,1,neutral,easy,0,727.0,-1.24948508162,-1.6294241601,-1.79223651548
1131,1,left,hard,1,570.0,-1.18191793903,-1.73169291391,-0.875558923042
1132,1,right,easy,1,720.0,0.532172918141,1.05475474447,0.456831890557
1133,1,right,hard,1,825.0,-0.192568477955,-1.47363522072,-1.15361523653
1134,1,left,easy,1,675.0,0.466277427748,0.0801102426093,-0.434568029531
1135,1,neutral,easy,0,708.0,0.247860023581,-0.777061491639,-0.166697095843
1136,1,right,hard,0,593.0,1.10068137004,1.38132399406,0.672693655463
1137,1,neutral,hard,1,741.0,-0.577548391395,-0.433459578314,-0.289894394975
1138,1,neutral,hard,0,524.0,-2.84958553349,-3.28934802964,-1.45441806906
1139,1,left,hard,0,623.0,0.269649341295,0.358678651982,0.768162165794
1140,1,neutral,easy,0,694.0,1.28714262403,1.33425281049,1.41447126076
1141,1,neutral,easy,0,637.0,-0.368344061094,-0.715683083621,-0.838483763296
1142,1,left,easy,1,944.0,0.959437117146,1.44995104149,0.267329737548
1143,1,right,hard,1,589.0,-0.449671260376,0.283391501788,-0.714322515922
1144,1,left,hard,1,1205.0,-0.150699962799,-0.638487773688,0.231702592425
1145,1,left,easy,1,654.0,0.510604850354,0.0626300207232,-0.340854606689
1146,1,neutral,hard,1,754.0,0.432304256391,0.585817564113,0.259443342167
1147,1,right,hard,1,744.0,-0.587461706283,-0.831404510219,-0.327368367633
1148,1,right,hard,1,677.0,-1.48344106417,-2.53617975252,-1.04046255361
1149,1,left,easy,1,709.0,-0.381096932103,-0.0957596493268,0.331970696885
1150,1,neutral,hard,1,687.0,1.35721409143,2.56174522653,0.918984133051
1151,1,neutral,hard,1,677.0,0.416157437744,1.01188742309,0.429354607968
1152,9,neutral,easy,0,,-0.269827700237,0.176134932249,0.461225551683
1153,9,left,easy,0,352.0,-0.418414177098,-0.0424708898592,-1.4803158693
1154,9,right,easy,1,925.0,0.250368348811,0.250792865552,0.469937699713
1155,9,left,hard,1,823.0,1.0708373524,0.227032897532,0.33031026226
1156,9,left,easy,0,1121.0,0.587800453382,0.328456195756,0.743886257726
1157,9,neutral,hard,1,787.0,-1.36325712231,0.421836119686,0.573933986381
1158,9,neutral,easy,1,794.0,1.00305140288,1.33170616224,2.53158200819
1159,9,left,hard,1,610.0,0.960999581102,0.857183208569,1.71616945296
1160,9,neutral,easy,0,976.0,0.0626155326918,-0.11693841303,0.750617004615
1161,9,neutral,easy,1,1072.0,0.108556887996,0.726678005547,0.387365906168
1162,9,neutral,hard,1,873.0,0.296422207952,0.983120987122,0.859505671618
1163,9,neutral,hard,1,658.0,0.149352953793,1.41354244297,2.74049863995
1164,9,right,hard,1,672.0,-1.37594607946,-1.11746943669,0.675281046275
1165,9,neutral,hard,1,706.0,0.765036333721,0.823925139179,0.695148770914
1166,9,neutral,hard,1,859.0,0.0275119229851,0.28293260474,0.0959720369869
1167,9,right,easy,1,589.0,0.14279473002,0.0644163811348,0.0500606900142
1168,9,neutral,easy,1,554.0,0.0434375342398,-0.425313969474,0.856678789785
1169,9,neutral,hard,0,823.0,1.48559484908,-0.0763300154849,1.46616876647
1170,9,right,easy,1,1074.0,1.13802062628,1.13685761207,2.00574490168
1171,9,neutral,easy,1,727.0,0.280374605044,0.0923215545042,1.86756296852
1172,9,neutral,easy,1,704.0,-0.55190161258,-1.13262789955,0.270674203263
1173,9,neutral,hard,0,625.0,2.33921987437,1.00615342787,2.16987170033
1174,9,neutral,easy,1,606.0,0.288846410841,-0.0878004927428,-0.131372722701
1175,9,right,hard,0,637.0,-0.213252096651,0.601590102922,-0.0908637508042
1176,9,right,easy,0,739.0,0.0632015390066,1.58438020893,1.6014861496
1177,9,neutral,hard,0,827.0,-1.00087500616,-0.591769909547,-1.53386526342
1178,9,right,easy,1,689.0,-1.45370950407,-1.09235192925,-1.48925372215
1179,9,neutral,hard,1,777.0,-2.06003266991,-0.945639116847,-0.880473836004
1180,9,left,easy,0,794.0,-0.464151091898,-0.103301909521,-0.812321460239
1181,9,neutral,easy,0,1245.0,1.31493875915,0.959922021137,0.822905261611
1182,9,neutral,easy,0,1139.0,0.753117294471,0.706388388285,1.91121828623
1183,9,left,hard,0,990.0,0.910866027611,0.778506230294,1.08904685062
1184,9,neutral,easy,1,976.0,-1.00698002972,-0.754457875474,-0.370022278714
1185,9,neutral,hard,1,909.0,-0.740240496748,-0.509869153498,0.109466697775
1186,9,neutral,hard,0,756.0,1.17471374228,0.593314347873,2.05854712914
1187,9,left,hard,1,1493.0,0.0593700653207,0.307735647373,0.309941758101
1188,9,right,easy,0,978.0,0.474254786592,0.872753695995,1.14453322207
1189,9,neutral,easy,1,771.0,0.45201625382,0.809431355344,0.41185815735
1190,9,neutral,easy,1,710.0,-0.792917912838,-0.00177463345853,-0.192065108447
1191,9,right,hard,0,806.0,-0.73106003413,1.50116587371,0.708422046894
1192,9,neutral,hard,0,889.0,-1.61248641252,-0.480662905966,-2.37230097456
1193,9,neutral,hard,1,972.0,-1.34909471614,-0.368022647573,-1.11450863438
1194,9,left,easy,1,520.0,0.178840659453,0.0196297224671,0.313506291153
1195,9,left,easy,1,727.0,-0.495921646406,0.287713410649,-0.433780702499
1196,9,neutral,hard,1,1109.0,0.964277375472,0.690722165436,1.31952360104
1197,9,neutral,hard,0,777.0,1.71118436821,0.380957363134,1.58558605795
1198,9,left,hard,1,1007.0,-0.699201253883,-0.983708710274,-0.147537095251
1199,9,right,hard,0,971.0,0.923777421635,0.837406133989,0.83087083988
1200,9,right,hard,0,1023.0,0.428754239994,0.466889343842,2.03067445159
1201,9,neutral,hard,0,971.0,-1.17296729563,-0.540611427794,-1.67897629323
1202,9,right,hard,1,875.0,-1.07667525662,0.0902628213456,-0.881021319729
1203,9,left,hard,0,637.0,-0.133330181682,-0.347831698473,-0.66776410043
